date,year,month,month_number,year_number,total_arr,_comment_headcount,engineering_headcount,product_headcount,sales_headcount,marketing_headcount,customer_success_headcount,g_and_a_headcount,compliance_experts_headcount,total_headcount,_comment_base_salary,_comment_benefits,_comment_payroll_tax,_comment_bonus,_comment_equity,_comment_total_comp,engineering_base_salary,engineering_benefits,engineering_payroll_tax,engineering_bonus,engineering_equity,engineering_total_comp,product_base_salary,product_benefits,product_payroll_tax,product_bonus,product_equity,product_total_comp,sales_base_salary,sales_benefits,sales_payroll_tax,sales_bonus,sales_equity,sales_total_comp,marketing_base_salary,marketing_benefits,marketing_payroll_tax,marketing_bonus,marketing_equity,marketing_total_comp,customer_success_base_salary,customer_success_benefits,customer_success_payroll_tax,customer_success_bonus,customer_success_equity,customer_success_total_comp,g_and_a_base_salary,g_and_a_benefits,g_and_a_payroll_tax,g_and_a_bonus,g_and_a_equity,g_and_a_total_comp,compliance_experts_base_salary,compliance_experts_benefits,compliance_experts_payroll_tax,compliance_experts_bonus,compliance_experts_equity,compliance_experts_total_comp,total_base_salary,total_benefits,total_payroll_tax,total_bonus,total_equity,total_compensation,cogs__comment,cogs_cloud_hosting,cogs_customer_support,cogs_third_party_apis,cogs_professional_services,total_cogs,marketing__comment,marketing_paid_advertising,marketing_content_creation,marketing_events_and_pr,marketing_partner_marketing,total_marketing_expenses,sales__comment,sales_commission_rate,sales_tools_and_enablement,total_sales_expenses,r_and_d__comment,r_and_d_cloud_compute_for_training,r_and_d_research_tools_and_data,r_and_d_third_party_research,total_r_and_d_expenses,g_and_a__comment,g_and_a_office_and_facilities,g_and_a_per_employee_office_cost,g_and_a_software_and_tools,g_and_a_legal_and_accounting,g_and_a_insurance,total_g_and_a_expenses,one_time_expenses,total_expenses,total_operating_expenses,cogs_as_percent_of_arr,opex_as_percent_of_arr
2028-12-01,2028,12,48,4,58058595.968,0.0,17.55,2.3400000000000003,10.2,3.9000000000000004,5.4,2.3400000000000003,3.9000000000000004,45.63,0.0,0.0,0.0,0.0,0.0,0.0,220093.45312500003,0.0,44018.69062500001,0.0,0.0,264112.14375000005,31603.16250000001,0.0,6320.632500000002,0.0,0.0,37923.79500000001,177116.625,0.0,35423.325000000004,0.0,0.0,212539.95,52671.93750000001,0.0,10534.387500000003,0.0,0.0,63206.32500000001,67721.06250000001,0.0,13544.212500000003,0.0,0.0,81265.27500000002,22573.687500000004,0.0,4514.737500000001,0.0,0.0,27088.425000000003,56434.21875000002,0.0,11286.843750000005,0.0,0.0,67721.06250000003,628214.1468750001,0.0,125642.82937500002,0.0,0.0,753856.9762500002,0.0,483821.6330666667,241910.81653333336,96764.32661333335,0.0,822496.7762133334,0.0,270940.1145173334,101602.54294399999,338675.14314666664,0.0,711217.800608,0.0,522527.363712,48382.16330666668,570909.5270186667,0.0,0.0,387057.3064533334,290292.97984,677350.2862933334,0.0,14126.0,0.0,136890.0,1000.0,25000.0,177016.0,0.0,3712847.3663833337,2890350.59017,17.0,59.74000318773951
2029-01-01,2029,1,49,5,62142673.553920016,0.0,21.06,2.5740000000000007,13.26,4.680000000000001,7.0200000000000005,2.5740000000000007,4.680000000000001,55.848,0.0,0.0,0.0,0.0,0.0,0.0,277317.75093750004,0.0,55463.55018750001,0.0,0.0,332781.30112500006,36501.65268750002,0.0,7300.3305375000045,0.0,0.0,43801.983225000025,241764.19312500002,0.0,48352.838625000004,0.0,0.0,290117.03175,66366.64125000002,0.0,13273.328250000004,0.0,0.0,79639.96950000002,92439.25031250004,0.0,18487.85006250001,0.0,0.0,110927.10037500004,26072.60906250001,0.0,5214.521812500003,0.0,0.0,31287.130875000013,71107.11562500002,0.0,14221.423125000005,0.0,0.0,85328.53875000002,811569.2130000001,0.0,162313.84260000003,0.0,0.0,973883.0556000003,0.0,517855.61294933344,258927.80647466672,103571.12258986669,0.0,880354.5420138668,0.0,269284.91873365344,100981.84452512003,336606.1484170667,0.0,706872.9116758402,0.0,559284.0619852801,51785.561294933344,611069.6232802134,0.0,0.0,414284.49035946676,310713.36776960007,724997.8581290669,0.0,16169.6,0.0,167544.0,1000.0,25000.0,209713.6,0.0,4106891.5906989877,3226537.048685121,17.0,62.30572707919655
2029-02-01,2029,2,50,5,62142673.553920016,0.0,21.06,2.5740000000000007,13.26,4.680000000000001,7.0200000000000005,2.5740000000000007,4.680000000000001,55.848,0.0,0.0,0.0,0.0,0.0,0.0,277317.75093750004,0.0,55463.55018750001,0.0,0.0,332781.30112500006,36501.65268750002,0.0,7300.3305375000045,0.0,0.0,43801.983225000025,241764.19312500002,0.0,48352.838625000004,0.0,0.0,290117.03175,66366.64125000002,0.0,13273.328250000004,0.0,0.0,79639.96950000002,92439.25031250004,0.0,18487.85006250001,0.0,0.0,110927.10037500004,26072.60906250001,0.0,5214.521812500003,0.0,0.0,31287.130875000013,71107.11562500002,0.0,14221.423125000005,0.0,0.0,85328.53875000002,811569.2130000001,0.0,162313.84260000003,0.0,0.0,973883.0556000003,0.0,517855.61294933344,258927.80647466672,103571.12258986669,0.0,880354.5420138668,0.0,269284.91873365344,100981.84452512003,336606.1484170667,0.0,706872.9116758402,0.0,559284.0619852801,51785.561294933344,611069.6232802134,0.0,0.0,414284.49035946676,310713.36776960007,724997.8581290669,0.0,16169.6,0.0,167544.0,1000.0,25000.0,209713.6,0.0,4106891.5906989877,3226537.048685121,17.0,62.30572707919655
2029-03-01,2029,3,51,5,62499173.81376001,0.0,21.06,2.5740000000000007,13.26,4.680000000000001,7.0200000000000005,2.5740000000000007,4.680000000000001,55.848,0.0,0.0,0.0,0.0,0.0,0.0,277317.75093750004,0.0,55463.55018750001,0.0,0.0,332781.30112500006,36501.65268750002,0.0,7300.3305375000045,0.0,0.0,43801.983225000025,241764.19312500002,0.0,48352.838625000004,0.0,0.0,290117.03175,66366.64125000002,0.0,13273.328250000004,0.0,0.0,79639.96950000002,92439.25031250004,0.0,18487.85006250001,0.0,0.0,110927.10037500004,26072.60906250001,0.0,5214.521812500003,0.0,0.0,31287.130875000013,71107.11562500002,0.0,14221.423125000005,0.0,0.0,85328.53875000002,811569.2130000001,0.0,162313.84260000003,0.0,0.0,973883.0556000003,0.0,520826.4484480002,260413.2242240001,104165.28968960002,0.0,885404.9623616003,0.0,270829.75319296005,101561.15744736,338537.1914912001,0.0,710928.1021315202,0.0,562492.5643238402,52082.64484480001,614575.2091686402,0.0,0.0,416661.15875840007,312495.86906880006,729157.0278272001,0.0,16169.6,0.0,167544.0,1000.0,25000.0,209713.6,0.0,4123661.9570889613,3238256.994727361,17.0,62.17535619354538
2029-04-01,2029,4,52,5,62872052.093440026,0.0,21.06,2.5740000000000007,13.26,4.680000000000001,7.0200000000000005,2.5740000000000007,4.680000000000001,55.848,0.0,0.0,0.0,0.0,0.0,0.0,277317.75093750004,0.0,55463.55018750001,0.0,0.0,332781.30112500006,36501.65268750002,0.0,7300.3305375000045,0.0,0.0,43801.983225000025,241764.19312500002,0.0,48352.838625000004,0.0,0.0,290117.03175,66366.64125000002,0.0,13273.328250000004,0.0,0.0,79639.96950000002,92439.25031250004,0.0,18487.85006250001,0.0,0.0,110927.10037500004,26072.60906250001,0.0,5214.521812500003,0.0,0.0,31287.130875000013,71107.11562500002,0.0,14221.423125000005,0.0,0.0,85328.53875000002,811569.2130000001,0.0,162313.84260000003,0.0,0.0,973883.0556000003,0.0,523933.7674453336,261966.8837226668,104786.75348906672,0.0,890687.4046570671,0.0,272445.5590715735,102167.08465184004,340556.94883946684,0.0,715169.5925628804,0.0,565848.4688409603,52393.37674453336,618241.8455854936,0.0,0.0,419147.01395626686,314360.26046720013,733507.274423467,0.0,16169.6,0.0,167544.0,1000.0,25000.0,209713.6,0.0,4141202.7728289086,3250515.3681718414,17.0,62.04057783908718
2029-05-01,2029,5,53,5,63396427.60832002,0.0,21.06,2.5740000000000007,13.26,4.680000000000001,7.0200000000000005,2.5740000000000007,4.680000000000001,55.848,0.0,0.0,0.0,0.0,0.0,0.0,277317.75093750004,0.0,55463.55018750001,0.0,0.0,332781.30112500006,36501.65268750002,0.0,7300.3305375000045,0.0,0.0,43801.983225000025,241764.19312500002,0.0,48352.838625000004,0.0,0.0,290117.03175,66366.64125000002,0.0,13273.328250000004,0.0,0.0,79639.96950000002,92439.25031250004,0.0,18487.85006250001,0.0,0.0,110927.10037500004,26072.60906250001,0.0,5214.521812500003,0.0,0.0,31287.130875000013,71107.11562500002,0.0,14221.423125000005,0.0,0.0,85328.53875000002,811569.2130000001,0.0,162313.84260000003,0.0,0.0,973883.0556000003,0.0,528303.5634026668,264151.7817013334,105660.71268053337,0.0,898116.0577845337,0.0,274717.8529693868,103019.19486352004,343397.31621173344,0.0,721134.3640446402,0.0,570567.8484748802,52830.356340266684,623398.2048151469,0.0,0.0,422642.8507221335,316982.13804160006,739624.9887637335,0.0,16169.6,0.0,167544.0,1000.0,25000.0,209713.6,0.0,4165870.2710080547,3267754.213223521,17.000000000000004,61.853722738055374
2029-06-01,2029,6,54,5,64277303.383040026,0.0,21.06,2.5740000000000007,13.26,4.680000000000001,7.0200000000000005,2.5740000000000007,4.680000000000001,55.848,0.0,0.0,0.0,0.0,0.0,0.0,277317.75093750004,0.0,55463.55018750001,0.0,0.0,332781.30112500006,36501.65268750002,0.0,7300.3305375000045,0.0,0.0,43801.983225000025,241764.19312500002,0.0,48352.838625000004,0.0,0.0,290117.03175,66366.64125000002,0.0,13273.328250000004,0.0,0.0,79639.96950000002,92439.25031250004,0.0,18487.85006250001,0.0,0.0,110927.10037500004,26072.60906250001,0.0,5214.521812500003,0.0,0.0,31287.130875000013,71107.11562500002,0.0,14221.423125000005,0.0,0.0,85328.53875000002,811569.2130000001,0.0,162313.84260000003,0.0,0.0,973883.0556000003,0.0,535644.1948586669,267822.09742933343,107128.83897173339,0.0,910595.1312597336,0.0,278534.9813265068,104450.61799744004,348168.7266581335,0.0,731154.3259820803,0.0,578495.7304473602,53564.419485866696,632060.1499332269,0.0,0.0,428515.35588693357,321386.5169152001,749901.8728021337,0.0,16169.6,0.0,167544.0,1000.0,25000.0,209713.6,0.0,4207308.135577175,3296713.0043174415,17.0,61.54669528692083
2029-07-01,2029,7,55,5,65477551.648000024,0.0,21.06,2.5740000000000007,13.26,4.680000000000001,7.0200000000000005,2.5740000000000007,4.680000000000001,55.848,0.0,0.0,0.0,0.0,0.0,0.0,277317.75093750004,0.0,55463.55018750001,0.0,0.0,332781.30112500006,36501.65268750002,0.0,7300.3305375000045,0.0,0.0,43801.983225000025,241764.19312500002,0.0,48352.838625000004,0.0,0.0,290117.03175,66366.64125000002,0.0,13273.328250000004,0.0,0.0,79639.96950000002,92439.25031250004,0.0,18487.85006250001,0.0,0.0,110927.10037500004,26072.60906250001,0.0,5214.521812500003,0.0,0.0,31287.130875000013,71107.11562500002,0.0,14221.423125000005,0.0,0.0,85328.53875000002,811569.2130000001,0.0,162313.84260000003,0.0,0.0,973883.0556000003,0.0,545646.2637333336,272823.1318666668,109129.25274666671,0.0,927598.6483466671,0.0,283736.0571413334,106401.02142800005,354670.07142666687,0.0,744807.1499960003,0.0,589297.9648320003,54564.626373333354,643862.5912053337,0.0,0.0,436517.01098666684,327387.7582400001,763904.769226667,0.0,16169.6,0.0,167544.0,1000.0,25000.0,209713.6,0.0,4263769.8143746685,3336171.1660280013,17.0,61.14164776281588
2029-08-01,2029,8,56,5,66677799.91296002,0.0,21.06,2.5740000000000007,13.26,4.680000000000001,7.0200000000000005,2.5740000000000007,4.680000000000001,55.848,0.0,0.0,0.0,0.0,0.0,0.0,277317.75093750004,0.0,55463.55018750001,0.0,0.0,332781.30112500006,36501.65268750002,0.0,7300.3305375000045,0.0,0.0,43801.983225000025,241764.19312500002,0.0,48352.838625000004,0.0,0.0,290117.03175,66366.64125000002,0.0,13273.328250000004,0.0,0.0,79639.96950000002,92439.25031250004,0.0,18487.85006250001,0.0,0.0,110927.10037500004,26072.60906250001,0.0,5214.521812500003,0.0,0.0,31287.130875000013,71107.11562500002,0.0,14221.423125000005,0.0,0.0,85328.53875000002,811569.2130000001,0.0,162313.84260000003,0.0,0.0,973883.0556000003,0.0,555648.3326080003,277824.16630400013,111129.66652160004,0.0,944602.1654336003,0.0,288937.1329561601,108351.42485856003,361171.4161952001,0.0,758459.9740099203,0.0,600100.1992166402,55564.83326080002,655665.0324774402,0.0,0.0,444518.66608640016,333388.9995648001,777907.6656512003,0.0,16169.6,0.0,167544.0,1000.0,25000.0,209713.6,0.0,4320231.493172161,3375629.327738561,17.0,60.75118253112812
2029-09-01,2029,9,57,5,68045923.43296002,0.0,21.06,2.5740000000000007,13.26,4.680000000000001,7.0200000000000005,2.5740000000000007,4.680000000000001,55.848,0.0,0.0,0.0,0.0,0.0,0.0,277317.75093750004,0.0,55463.55018750001,0.0,0.0,332781.30112500006,36501.65268750002,0.0,7300.3305375000045,0.0,0.0,43801.983225000025,241764.19312500002,0.0,48352.838625000004,0.0,0.0,290117.03175,66366.64125000002,0.0,13273.328250000004,0.0,0.0,79639.96950000002,92439.25031250004,0.0,18487.85006250001,0.0,0.0,110927.10037500004,26072.60906250001,0.0,5214.521812500003,0.0,0.0,31287.130875000013,71107.11562500002,0.0,14221.423125000005,0.0,0.0,85328.53875000002,811569.2130000001,0.0,162313.84260000003,0.0,0.0,973883.0556000003,0.0,567049.3619413335,283524.68097066676,113409.87238826671,0.0,963983.915300267,0.0,294865.66820949345,110574.62557856004,368582.08526186686,0.0,774022.3790499204,0.0,612413.3108966402,56704.936194133355,669118.2470907735,0.0,0.0,453639.48955306684,340229.6171648001,793869.106717867,0.0,16169.6,0.0,167544.0,1000.0,25000.0,209713.6,0.0,4384590.303758828,3420606.388458561,17.0,60.32290340205787
2029-10-01,2029,10,58,5,69954800.48768002,0.0,21.06,2.5740000000000007,13.26,4.680000000000001,7.0200000000000005,2.5740000000000007,4.680000000000001,55.848,0.0,0.0,0.0,0.0,0.0,0.0,277317.75093750004,0.0,55463.55018750001,0.0,0.0,332781.30112500006,36501.65268750002,0.0,7300.3305375000045,0.0,0.0,43801.983225000025,241764.19312500002,0.0,48352.838625000004,0.0,0.0,290117.03175,66366.64125000002,0.0,13273.328250000004,0.0,0.0,79639.96950000002,92439.25031250004,0.0,18487.85006250001,0.0,0.0,110927.10037500004,26072.60906250001,0.0,5214.521812500003,0.0,0.0,31287.130875000013,71107.11562500002,0.0,14221.423125000005,0.0,0.0,85328.53875000002,811569.2130000001,0.0,162313.84260000003,0.0,0.0,973883.0556000003,0.0,582956.6707306668,291478.3353653334,116591.33414613338,0.0,991026.3402421337,0.0,303137.4687799468,113676.55079248005,378921.8359749335,0.0,795735.8555473604,0.0,629593.2043891202,58295.66707306669,687888.8714621869,0.0,0.0,466365.3365845335,349774.0024384001,816139.3390229336,0.0,16169.6,0.0,167544.0,1000.0,25000.0,209713.6,0.0,4474387.061874615,3483360.721632481,17.0,59.75333839591377
2029-11-01,2029,11,59,5,72371675.03744002,0.0,21.06,2.5740000000000007,13.26,4.680000000000001,7.0200000000000005,2.5740000000000007,4.680000000000001,55.848,0.0,0.0,0.0,0.0,0.0,0.0,277317.75093750004,0.0,55463.55018750001,0.0,0.0,332781.30112500006,36501.65268750002,0.0,7300.3305375000045,0.0,0.0,43801.983225000025,241764.19312500002,0.0,48352.838625000004,0.0,0.0,290117.03175,66366.64125000002,0.0,13273.328250000004,0.0,0.0,79639.96950000002,92439.25031250004,0.0,18487.85006250001,0.0,0.0,110927.10037500004,26072.60906250001,0.0,5214.521812500003,0.0,0.0,31287.130875000013,71107.11562500002,0.0,14221.423125000005,0.0,0.0,85328.53875000002,811569.2130000001,0.0,162313.84260000003,0.0,0.0,973883.0556000003,0.0,603097.2919786669,301548.64598933345,120619.45839573337,0.0,1025265.3963637337,0.0,313610.59182890673,117603.97193584003,392013.23978613346,0.0,823227.8035508802,0.0,651345.0753369601,60309.72919786668,711654.8045348268,0.0,0.0,482477.83358293347,361858.3751872001,844336.2087701336,0.0,16169.6,0.0,167544.0,1000.0,25000.0,209713.6,0.0,4588080.868819575,3562815.472455841,17.0,59.07530210866653
2029-12-01,2029,12,60,5,74637052.35200003,0.0,21.06,2.5740000000000007,13.26,4.680000000000001,7.0200000000000005,2.5740000000000007,4.680000000000001,55.848,0.0,0.0,0.0,0.0,0.0,0.0,277317.75093750004,0.0,55463.55018750001,0.0,0.0,332781.30112500006,36501.65268750002,0.0,7300.3305375000045,0.0,0.0,43801.983225000025,241764.19312500002,0.0,48352.838625000004,0.0,0.0,290117.03175,66366.64125000002,0.0,13273.328250000004,0.0,0.0,79639.96950000002,92439.25031250004,0.0,18487.85006250001,0.0,0.0,110927.10037500004,26072.60906250001,0.0,5214.521812500003,0.0,0.0,31287.130875000013,71107.11562500002,0.0,14221.423125000005,0.0,0.0,85328.53875000002,811569.2130000001,0.0,162313.84260000003,0.0,0.0,973883.0556000003,0.0,621975.4362666669,310987.71813333343,124395.08725333337,0.0,1057358.2416533337,0.0,323427.2268586668,121285.21007200005,404284.03357333347,0.0,848996.4705040003,0.0,671733.4711680003,62197.54362666669,733931.0147946669,0.0,0.0,497580.3490133335,373185.26176000014,870765.6107733336,0.0,16169.6,0.0,167544.0,1000.0,25000.0,209713.6,0.0,4694647.993325335,3637289.751672001,17.0,58.47963664778142
2030-01-01,2030,1,61,6,79900320.25062403,0.0,23.166,2.5740000000000007,15.911999999999999,4.680000000000001,8.424,2.5740000000000007,5.1480000000000015,62.478,0.0,0.0,0.0,0.0,0.0,0.0,320302.0023328126,0.0,64060.40046656252,0.0,0.0,384362.4027993751,38326.73532187502,0.0,7665.347064375004,0.0,0.0,45992.082386250026,304622.88333750004,0.0,60924.57666750001,0.0,0.0,365547.46000500006,69684.97331250002,0.0,13936.994662500005,0.0,0.0,83621.96797500002,116473.45539375003,0.0,23294.69107875001,0.0,0.0,139768.14647250006,27376.239515625013,0.0,5475.247903125003,0.0,0.0,32851.48741875002,82128.71854687504,0.0,16425.74370937501,0.0,0.0,98554.46225625004,958915.0077609378,0.0,191783.00155218758,0.0,0.0,1150698.0093131254,0.0,665836.0020885336,332918.0010442668,133167.2004177067,0.0,1131921.203550507,0.0,319601.28100249614,119850.48037593604,399501.60125312017,0.0,838953.3626315524,0.0,719102.8822556162,66583.60020885336,785686.4824644696,0.0,0.0,532668.8016708269,399501.60125312017,932170.402923947,0.0,17495.6,0.0,187434.0,1000.0,25000.0,230929.6,0.0,5070359.060883601,3938437.8573330943,17.0,59.15026890975198
2030-02-01,2030,2,62,6,79917353.39125763,0.0,23.166,2.5740000000000007,15.911999999999999,4.680000000000001,8.424,2.5740000000000007,5.1480000000000015,62.478,0.0,0.0,0.0,0.0,0.0,0.0,320302.0023328126,0.0,64060.40046656252,0.0,0.0,384362.4027993751,38326.73532187502,0.0,7665.347064375004,0.0,0.0,45992.082386250026,304622.88333750004,0.0,60924.57666750001,0.0,0.0,365547.46000500006,69684.97331250002,0.0,13936.994662500005,0.0,0.0,83621.96797500002,116473.45539375003,0.0,23294.69107875001,0.0,0.0,139768.14647250006,27376.239515625013,0.0,5475.247903125003,0.0,0.0,32851.48741875002,82128.71854687504,0.0,16425.74370937501,0.0,0.0,98554.46225625004,958915.0077609378,0.0,191783.00155218758,0.0,0.0,1150698.0093131254,0.0,665977.944927147,332988.9724635735,133195.58898542938,0.0,1132162.5063761498,0.0,319669.4135650305,119876.03008688643,399586.76695628813,0.0,839132.2106082051,0.0,719256.1805213187,66597.79449271469,785853.9750140334,0.0,0.0,532782.3559417175,399586.76695628813,932369.1228980056,0.0,17495.6,0.0,187434.0,1000.0,25000.0,230929.6,0.0,5071145.424209519,3938982.9178333697,17.0,59.14584631273736
2030-03-01,2030,3,63,6,79934386.53189123,0.0,23.166,2.5740000000000007,15.911999999999999,4.680000000000001,8.424,2.5740000000000007,5.1480000000000015,62.478,0.0,0.0,0.0,0.0,0.0,0.0,320302.0023328126,0.0,64060.40046656252,0.0,0.0,384362.4027993751,38326.73532187502,0.0,7665.347064375004,0.0,0.0,45992.082386250026,304622.88333750004,0.0,60924.57666750001,0.0,0.0,365547.46000500006,69684.97331250002,0.0,13936.994662500005,0.0,0.0,83621.96797500002,116473.45539375003,0.0,23294.69107875001,0.0,0.0,139768.14647250006,27376.239515625013,0.0,5475.247903125003,0.0,0.0,32851.48741875002,82128.71854687504,0.0,16425.74370937501,0.0,0.0,98554.46225625004,958915.0077609378,0.0,191783.00155218758,0.0,0.0,1150698.0093131254,0.0,666119.8877657602,333059.9438828801,133223.97755315204,0.0,1132403.8092017923,0.0,319737.5461275649,119901.57979783684,399671.9326594561,0.0,839311.0585848578,0.0,719409.478787021,66611.98877657602,786021.467563597,0.0,0.0,532895.9102126082,399671.9326594561,932567.8428720643,0.0,17495.6,0.0,187434.0,1000.0,25000.0,230929.6,0.0,5071931.787535437,3939527.978333645,17.0,59.14142560053652
2030-04-01,2030,4,64,6,80335784.83235843,0.0,23.166,2.5740000000000007,15.911999999999999,4.680000000000001,8.424,2.5740000000000007,5.1480000000000015,62.478,0.0,0.0,0.0,0.0,0.0,0.0,320302.0023328126,0.0,64060.40046656252,0.0,0.0,384362.4027993751,38326.73532187502,0.0,7665.347064375004,0.0,0.0,45992.082386250026,304622.88333750004,0.0,60924.57666750001,0.0,0.0,365547.46000500006,69684.97331250002,0.0,13936.994662500005,0.0,0.0,83621.96797500002,116473.45539375003,0.0,23294.69107875001,0.0,0.0,139768.14647250006,27376.239515625013,0.0,5475.247903125003,0.0,0.0,32851.48741875002,82128.71854687504,0.0,16425.74370937501,0.0,0.0,98554.46225625004,958915.0077609378,0.0,191783.00155218758,0.0,0.0,1150698.0093131254,0.0,669464.8736029869,334732.43680149346,133892.9747205974,0.0,1138090.285125078,0.0,321343.13932943373,120503.67724853766,401678.9241617922,0.0,843525.7407397636,0.0,723022.0634912259,66946.4873602987,789968.5508515247,0.0,0.0,535571.8988823897,401678.9241617922,937250.8230441818,0.0,17495.6,0.0,187434.0,1000.0,25000.0,230929.6,0.0,5090463.009073674,3952372.7239485956,17.0,59.03779092512138
2030-05-01,2030,5,65,6,80914803.34277123,0.0,23.166,2.5740000000000007,15.911999999999999,4.680000000000001,8.424,2.5740000000000007,5.1480000000000015,62.478,0.0,0.0,0.0,0.0,0.0,0.0,320302.0023328126,0.0,64060.40046656252,0.0,0.0,384362.4027993751,38326.73532187502,0.0,7665.347064375004,0.0,0.0,45992.082386250026,304622.88333750004,0.0,60924.57666750001,0.0,0.0,365547.46000500006,69684.97331250002,0.0,13936.994662500005,0.0,0.0,83621.96797500002,116473.45539375003,0.0,23294.69107875001,0.0,0.0,139768.14647250006,27376.239515625013,0.0,5475.247903125003,0.0,0.0,32851.48741875002,82128.71854687504,0.0,16425.74370937501,0.0,0.0,98554.46225625004,958915.0077609378,0.0,191783.00155218758,0.0,0.0,1150698.0093131254,0.0,674290.0278564269,337145.01392821345,134858.0055712854,0.0,1146293.047355926,0.0,323659.21337108494,121372.20501415686,404574.0167138562,0.0,849605.435099098,0.0,728233.230084941,67429.0027856427,795662.2328705838,0.0,0.0,539432.0222851416,404574.0167138562,944006.0389989978,0.0,17495.6,0.0,187434.0,1000.0,25000.0,230929.6,0.0,5117194.363637731,3970901.3162818053,17.0,58.89010888838635
2030-06-01,2030,6,66,6,81476788.71255043,0.0,23.166,2.5740000000000007,15.911999999999999,4.680000000000001,8.424,2.5740000000000007,5.1480000000000015,62.478,0.0,0.0,0.0,0.0,0.0,0.0,320302.0023328126,0.0,64060.40046656252,0.0,0.0,384362.4027993751,38326.73532187502,0.0,7665.347064375004,0.0,0.0,45992.082386250026,304622.88333750004,0.0,60924.57666750001,0.0,0.0,365547.46000500006,69684.97331250002,0.0,13936.994662500005,0.0,0.0,83621.96797500002,116473.45539375003,0.0,23294.69107875001,0.0,0.0,139768.14647250006,27376.239515625013,0.0,5475.247903125003,0.0,0.0,32851.48741875002,82128.71854687504,0.0,16425.74370937501,0.0,0.0,98554.46225625004,958915.0077609378,0.0,191783.00155218758,0.0,0.0,1150698.0093131254,0.0,678973.2392712537,339486.61963562685,135794.6478542507,0.0,1154254.506761131,0.0,325907.15485020174,122215.18306882565,407383.94356275216,0.0,855506.2814817795,0.0,733291.0984129539,67897.32392712536,801188.4223400792,0.0,0.0,543178.5914170028,407383.94356275216,950562.5349797551,0.0,17495.6,0.0,187434.0,1000.0,25000.0,230929.6,0.0,5143139.35487587,3988884.848114739,17.0,58.748778558578174
2030-07-01,2030,7,67,6,82182328.01100804,0.0,23.166,2.5740000000000007,15.911999999999999,4.680000000000001,8.424,2.5740000000000007,5.1480000000000015,62.478,0.0,0.0,0.0,0.0,0.0,0.0,320302.0023328126,0.0,64060.40046656252,0.0,0.0,384362.4027993751,38326.73532187502,0.0,7665.347064375004,0.0,0.0,45992.082386250026,304622.88333750004,0.0,60924.57666750001,0.0,0.0,365547.46000500006,69684.97331250002,0.0,13936.994662500005,0.0,0.0,83621.96797500002,116473.45539375003,0.0,23294.69107875001,0.0,0.0,139768.14647250006,27376.239515625013,0.0,5475.247903125003,0.0,0.0,32851.48741875002,82128.71854687504,0.0,16425.74370937501,0.0,0.0,98554.46225625004,958915.0077609378,0.0,191783.00155218758,0.0,0.0,1150698.0093131254,0.0,684852.733425067,342426.3667125335,136970.5466850134,0.0,1164249.646822614,0.0,328729.31204403215,123273.49201651207,410911.6400550402,0.0,862914.4441155845,0.0,739640.9520990724,68485.2733425067,808126.2254415791,0.0,0.0,547882.1867400536,410911.6400550402,958793.8267950937,0.0,17495.6,0.0,187434.0,1000.0,25000.0,230929.6,0.0,5175711.752487997,4011462.105665383,17.0,58.57408330114077
2030-08-01,2030,8,68,6,82887867.30946563,0.0,23.166,2.5740000000000007,15.911999999999999,4.680000000000001,8.424,2.5740000000000007,5.1480000000000015,62.478,0.0,0.0,0.0,0.0,0.0,0.0,320302.0023328126,0.0,64060.40046656252,0.0,0.0,384362.4027993751,38326.73532187502,0.0,7665.347064375004,0.0,0.0,45992.082386250026,304622.88333750004,0.0,60924.57666750001,0.0,0.0,365547.46000500006,69684.97331250002,0.0,13936.994662500005,0.0,0.0,83621.96797500002,116473.45539375003,0.0,23294.69107875001,0.0,0.0,139768.14647250006,27376.239515625013,0.0,5475.247903125003,0.0,0.0,32851.48741875002,82128.71854687504,0.0,16425.74370937501,0.0,0.0,98554.46225625004,958915.0077609378,0.0,191783.00155218758,0.0,0.0,1150698.0093131254,0.0,690732.2275788803,345366.11378944013,138146.44551577605,0.0,1174244.7868840965,0.0,331551.4692378625,124331.80096419844,414439.33654732816,0.0,870322.6067493891,0.0,745990.8057851907,69073.22275788803,815064.0285430787,0.0,0.0,552585.7820631042,414439.33654732816,967025.1186104324,0.0,17495.6,0.0,187434.0,1000.0,25000.0,230929.6,0.0,5208284.150100122,4034039.3632160258,17.0,58.40236204637414
